text,label,panjang_pesan,jumlah_kata,ada_url,jumlah_url,angka_telepon,kata_mendesak,kata_hadiah,kata_sensitif,nama_brand,jumlah_tanda_seru,jumlah_angka,jumlah_huruf_kapital,rasio_huruf_kapital,simbol,panjang_url,url_https,jumlah_titik_url,jumlah_strip_url,jumlah_subdomain,url_singkat,domain_indo,ip_di_url
"Jangan sampai kalah Bro, games mu bisa terbantu dengan menambah koinmu, beli aja pakai pulsa, cek caranya di http://tsel.me/jajanonline",1,135,19,1,1,0,0,0,0,0,0,0,2,0.01834862385321101,0,26,0,1,0,0,0,0,0
"Jangan sampai kehabisan, HARI INI di Baskin Robbins Value Scoop cuma 35.000 lho! Tunjukkan SMS ini. S&K Berlaku. Promo *606#",1,124,20,0,0,0,1,1,0,0,1,8,20,0.2247191011235955,0,0,0,0,0,0,0,0,0
"Jumat BAIK promo, BRONET 24Jam 1GB 30hr Rp10900 dan BRONET 4GB 60hr (24Jam 2GB + 00-06 2GB) Rp24900. SEGERA aktifkan paketnya melalui *123*888#.Info838.LD268",1,157,23,0,0,0,1,1,0,0,0,38,38,0.4418604651162791,0,0,0,0,0,0,0,0,0
"Kapan lg beli paket Flash mulai 1,3GB di MyTelkomsel dpt Extra PULSA Rp 50rb? Utk pembelian pertama sjk 25Aug - 25Sept. Cek detail paket di tsel.me/mytsel1",1,155,26,0,0,0,0,0,0,0,0,9,17,0.14782608695652175,0,0,0,0,0,0,0,0,0
Karena kamu pelanggan setia kamu bisa tukarkan hp smartfrenmu dg Andromax E 4G LTE hny 859rb(nrml 999rb). Segera ke Galeri Smartfren,1,132,21,0,0,0,1,0,0,0,0,7,10,0.09803921568627451,0,0,0,0,0,0,0,0,0
"Kartu 4G-LTE Anda telah aktif Dapatkan kuota tambahan sd 10GB&konten menarik dijaringan 4G, hub *123*46#. Info lokasi www.indosatooredoo.com/4G",1,143,18,1,1,0,0,0,0,0,0,10,12,0.11320754716981132,0,25,0,2,0,0,0,0,0
"Kesempatan LANGKA! Cuma buat kamu saja loh, Dapatkan 1 GB Cuma dengan RP 5000. Balas SMS ini dengan ketik Y10 s.d 15 November. Bonus berlaku 3 hari/ TL050D",1,155,28,0,0,0,0,1,0,0,1,13,24,0.22018348623853212,0,0,0,0,0,0,0,0,0
"Ketik FLASH<spasi>INFO kirim ke 33636 utk status paket kamu. Loopers! Dptkan info tren anak muda, challenge & pembelian paket di loop.co.id & follow@loop_id",1,156,23,1,1,0,0,0,0,0,1,5,12,0.1016949152542373,0,10,0,2,0,1,0,1,0
Ketik YA ke 919 s.d 14 Maret 2016. Cuma Rp59rb per-bln! Lgs dptkan 1+ 1GB(4G)+BONUS 10GB(4G) utk Internetan + Telp & SMS SEPUASNYA ke semua nomor,1,145,26,0,0,0,0,1,0,0,1,17,32,0.3516483516483517,0,0,0,0,0,0,0,0,0
"Khusus buat kamu yg doyan internetan! Cukup 10rb k, bs internetan slm 1 minggu (kuota 1,5 GB). Buruan ketik OKE ke 919. Pnwrn sd 30/09/2015 Khusus Nomor Ini.",1,157,28,0,0,0,0,0,0,0,1,16,12,0.11538461538461539,0,0,0,0,0,0,0,0,0
"KHUSUS buat kamu. PAKET internet hanya 10ribu dgn kuota 1.5GB selama 30hr, berlaku 24Jam di Jaringan tercepat Indosat. Balas SMS ini ketik YA ke 919 sd 22 Mei 15",1,161,29,0,0,0,0,0,0,1,0,15,23,0.20175438596491227,0,0,0,0,0,0,0,0,0
"Kocak abis! Mau liat aksi 8 pemuda galau, iseng, dan gokil yang dikepung polisi super cantik? Tonton aja Comic8 via HP kamu cmn 4400/3hr. Ketik FILM3 ke 99677",1,158,28,0,0,0,0,0,0,0,1,13,11,0.09821428571428571,0,0,0,0,0,0,0,0,0
"Koinmu tinggal dikit untuk lanjutin gamesmu? Beli pakai pulsa aja Bro, cek http://tsel.me/jajanonline",1,101,13,1,1,0,0,0,0,0,0,0,3,0.036585365853658534,0,26,0,1,0,0,0,0,0
Kuota Internet sudah habis. Segera isi kuota Anda di *123# atau akses aplikasi BimaTRI dari gadget Anda. Info:123,1,113,18,0,0,0,1,0,0,0,0,6,10,0.11764705882352941,0,0,0,0,0,0,0,0,0
"Lebih hemat langganan paket Data MINGGUAN. Cuma Rp10.900. Caranya? gampang kok, cukup ketik KUOTA(spasi)10K krm sms ke 363.",1,123,18,0,0,0,0,0,0,0,0,10,19,0.2159090909090909,0,0,0,0,0,0,0,0,0
"Lebih hemat langganan paket Internet MINGGUAN dgn kuota 250MB Cuma Rp 10,000. Caranya gampang cukup ketik KUOTA (SPASI) 10K ke 363.",1,131,21,0,0,0,0,0,0,0,0,13,26,0.27956989247311825,0,0,0,0,0,0,0,0,0
"LINE Lets Get Rich semakin seru, tambah koinnya dari pulsamu, mudah banget caranya di google play",1,97,16,0,0,0,0,0,0,0,0,0,7,0.0875,0,0,0,0,0,0,0,0,0
"Loopers, PaketTelkomselFlash Rp.50000 utk 600 MB & tambahan 600 MB di 3G + 11 GB(00-12)(berlaku 30 hari) tlh diaktifkan. Paket otomatis diperpanjang pd akhir masa aktif jika kamu berlangganan paket ini",1,201,31,0,0,0,0,0,0,0,0,20,13,0.09219858156028368,0,0,0,0,0,0,0,0,0
"Maaf, kamu tidak memiliki Bonus Kuota++. Dapatkan Bonus Kuota++ hingga 2GB di toko terdekat, hanya berlaku di Jawa Timur, Bali dan Lombok",1,137,22,0,0,0,0,1,0,0,0,1,12,0.11214953271028037,0,0,0,0,0,0,0,0,0
"Mainkan terus games mu sekarang, dan beli koinnya pakai pulsamu, cek caranya di http://tsel.me/jajanonline",1,106,14,1,1,0,1,0,0,0,0,0,1,0.011627906976744186,0,26,0,1,0,0,0,0,0
Mainkan terus gamesmu & beli sebanyak2nya apps/in-apps di Google Play Store,1,75,11,0,0,0,0,0,0,0,0,1,4,0.06557377049180328,0,0,0,0,0,0,0,0,0
Masih ingat dengan Warkop DKI ? Dapatkan NSP nya GRATIS dengan akses ke *600# dan dapatkan promo gratis lainnya sesuai dengan hobimu!,1,133,22,0,0,0,0,1,0,0,1,3,15,0.14285714285714285,0,0,0,0,0,0,0,0,0
Mau BONUS KEREN dari Indosat ooredoo? Ketik *345# dari HP kamu sekarang juga..!!,1,80,13,0,0,0,1,1,0,1,2,3,15,0.25862068965517243,0,0,0,0,0,0,0,0,0
MAU BONUS PULSA 50% dari Indosat Ooredoo?? Ketik *345# dan call dari HP kamu sebelum 31 Mei 2016,1,96,18,0,0,0,0,1,0,1,0,11,19,0.30158730158730157,0,0,0,0,0,0,0,0,0
"Mau cepat dan ga mau ribet cek pulsa & sisa kuota internetmu? Yuk download aplikasi myCare sekarang juga, atau akses di https://mycare.indosatooredoo.com",1,153,22,1,1,0,1,0,0,0,0,0,3,0.024193548387096774,0,33,1,2,0,1,0,0,0
"Mau Cepat GIFT Paket/Extra Kuota Internet & ga mau ribet isi ulang Pulsa? Download aja aplikasi myCare, smuanya jadi mudah. Install di http://bit.ly/mycarepLy",1,158,23,1,1,0,0,0,0,0,0,0,15,0.11904761904761904,0,23,0,1,0,0,1,0,0
"Mau download file besar tanpa putus? Bisa! Tinggal 3 hari, Gatis Mifi/modem 4G spesial untukmu Bawa sms ini ke Galeri SF & isi pulsa 100rb disana s/d 13 Jan DL 408",1,163,31,0,0,0,0,0,0,0,1,10,13,0.1111111111111111,0,0,0,0,0,0,0,0,0
"Mau ekstra telpon, SMS, Internetan (S&K berlaku)? Ikuti surveu singkat tentang aplikasi musik s/d  3 September. Klik: http://tsel.me/mulu",1,137,18,1,1,0,0,0,0,0,0,1,10,0.09615384615384616,0,19,0,1,0,0,0,0,0
"Mau internetan kuota BESAR dan harga MURAH? Buruan cek di *345#, penawaran ini khusus nomor kamu & cuma berlaku sebelum 16 Juli 2016",1,132,23,0,0,0,0,0,0,0,0,9,13,0.13541666666666666,0,0,0,0,0,0,0,0,0
"Mau jajan? Gak usah kemana-mana sob, jajan online aja, terutama buat kamu yang suka nge games, cek http://tsel.me/jajanonline",1,125,18,1,1,0,0,0,0,0,0,0,2,0.02040816326530612,0,26,0,1,0,0,0,0,0
"Mau paket data 1.5GB buat SEBULAN Cuma 20ribuan? Buruan ketik MAU ke 919, penawaran ini hanya berlaku sd 22-Jul-16",1,114,19,0,0,0,0,0,0,0,0,11,16,0.2,0,0,0,0,0,0,0,0,0
"Mau paket data Cuma 10ribuan? Buruan cek di *345#, penawaran ini hanya berlaku sebelum 1 Juli 2016",1,98,17,0,0,0,0,0,0,0,0,10,4,0.058823529411764705,0,0,0,0,0,0,0,0,0
Mau Pergi Dari Hatiku nya Aliando di HP kamu? Ambil NSP GRATIS nya dengan akses ke *600# dan dapatkan promo gratis lainnya sesuai hobimu!,1,137,24,0,0,0,0,1,0,0,1,3,17,0.1588785046728972,0,0,0,0,0,0,0,0,0
Merdeka Hot Sale 45%! Kuota 5GB 30Hari(Rp125rb) CUMA Rp68rb penawaran terbatas! Cek SEKARANG di *111*1# .D966,1,109,16,0,0,0,1,0,0,0,2,17,23,0.3382352941176471,0,0,0,0,0,0,0,0,0
Migrasikan kartu Anda ke kartuHalo (NOMOR TETAP SAMA). DAPATKAN Paket Spesial 4GB Hanya 25rb/bulan. kunjungi GraPARI & tunjukan SMS ini.(Promo Terbatas).SKB,1,156,21,0,0,0,0,1,0,0,0,3,43,0.34959349593495936,0,0,0,0,0,0,0,0,0
"Murah dan seru banget main gamesmu, pakai pulsa aja beli koinmu, cek caranya di http://tsel.me/jajanonline",1,106,15,1,1,0,0,0,0,0,0,0,1,0.011764705882352941,0,26,0,1,0,0,0,0,0
MURAH! Hanya Rp25rb dptkan 2GB paket internetan utk 30hr. Kini internetan jadi semakin seru! Aktifkan segera di *550*904# promo s/d 29Feb16,1,139,21,0,0,0,1,1,0,0,2,15,12,0.12371134020618557,0,0,0,0,0,0,0,0,0
"Naik Lebih Sering, Hemat Lebih Banyak bersama GRAB!  Cukup lakukan 1 perjalanan biasa dengan GRABCAR atau GRABTAXI dan kamu akan OTOMATIS mendapatkan diskon di perjalanan berikutnya! Nikmati diskon bertahap hinga 35ribu/trip, ayo coba dan buktikan!",1,248,35,0,0,0,0,1,0,1,3,3,35,0.1715686274509804,0,0,0,0,0,0,0,0,0
"Nasabah YTH, rekening BTPN Wow! Anda sudah aktif. Lakukan transaksi melalui *247# menggunakan PIN rahasia Anda. Info hub 1500300.",1,129,19,0,0,0,0,0,1,0,1,10,16,0.1702127659574468,0,0,0,0,0,0,0,0,0
"Nelpon MURAH hanya Rp 2500/panggilan ke MAL, SIN, Thailand, HK, China & USA dgn tekan 01016+Kode Negara+No Tujuan. Info: www.indosatooredoo.com/flatcall2500",1,156,20,1,1,0,0,0,0,0,0,13,25,0.22522522522522523,0,35,0,2,0,0,0,0,0
"Nikmati Combo Wendy's Fried Chicken, nasi dan minum hanya Rp. 19.000 periode 13-19 Juni'16.Tukarkan SMS ini di Wendy's terdekat! Persediaan terbatas.Promo *606#",1,160,22,0,0,0,0,1,0,0,1,14,14,0.12389380530973451,0,0,0,0,0,0,0,0,0
Nikmati Disc.40% utk Dominos Pizza Premium BIG PARTY WEEKEND.Harga Mulai Rp.48rb.Berlaku dine in/take away s/d 8 May'16.Kunjungi store terdekat/hubungi 1500366,1,159,20,0,0,0,0,0,0,0,0,14,26,0.22413793103448276,0,0,0,0,0,0,0,0,0
Nikmati Discount 20% di Bakmi GM setiap hari hny dgn TCASH TAP! S&K berlaku. Info tsel.me/tappromo,1,98,16,0,0,0,0,0,0,0,1,2,16,0.21333333333333335,0,0,0,0,0,0,0,0,0
"Nikmati diskon 25% tarif SLI 008 ke SEMUA NEGARA mulai pukul 00.00 sd 06.00 WIB, sd 31Agustus 13. Info lengkap ketik *122*5*4# atau www.indosat.com/iddpromo",1,156,24,1,1,0,0,1,0,1,0,22,20,0.20202020202020202,0,24,0,2,0,0,1,0,0
"Nikmati Diskon Tarif Indosat 01016 & 001 hingga 70% ke 7 Negara (CHN, MLA,HKG,SNG,TWN,VTM,MACAU). Berlaku 07-28Feb13. Info : hub 100/111 atau *123# OK",1,150,23,0,0,0,0,1,0,1,0,26,33,0.38823529411764707,0,0,0,0,0,0,0,0,0
Nikmati Double Internetan di jaringan Data terkuat 3GB dan 3GB (4G) dan Tlp&SMS SEPUASNYA dgn pkt Freedom Combo. Daftar *123# atau http://mycare.indosatooredoo.com,1,163,22,1,1,0,0,0,0,0,0,6,25,0.2,0,32,0,2,0,1,0,0,0
"Nikmati DOUBLE kuota PROMO 10GB(4G) di jaringan Data terkuat, UNLIMITED Nelp&SMS. 24JAM, dgn pkt Freedom Combo. Tekan *123# atau indosatooredoo.com/freedom",1,155,20,1,1,0,0,1,0,0,0,8,35,0.29914529914529914,0,18,0,1,0,0,0,0,0
Nikmati EKSTRA PULSA 100% dgn isi ulang min. 50rb HANYA di aplikasi MyTelkomsel menggunakan T-Cash! Download di http://tsel.me/1 Promo s/d 11 Agst 2016,1,151,23,1,1,0,0,1,0,0,1,12,24,0.22429906542056074,0,16,0,1,0,0,0,0,0
Nikmati EKSTRA PULSA 50% dgn isi ulang min. 100rb HANYA di aplikasi MyTelkomsel menggunakan Kartu Kredit VISA! Download di http://tsel.me/1 Promo s/d 11 Agst 16,1,160,25,1,1,0,0,1,0,0,1,10,28,0.23931623931623933,0,16,0,1,0,0,0,0,0
Nikmati EXTRA 2GB 4G LTE + EXTRA kuota hingga 1GB midnight dg beli pkt FLASH 1GB/30hr mulai Rp 43rb di *363*49# Cek tarif di tsel.me/FL SKB,1,139,26,0,0,0,0,0,0,0,0,13,33,0.35106382978723405,0,0,0,0,0,0,0,0,0
Nikmati EXTRA 2GB 4G LTE + EXTRA voucher belanja hingga 100rb dg beli pkt FLASH 1GB/30hr mulai Rp 43rb di *363*49# Cek tarif di tsel.me/FL SKB,1,142,26,0,0,0,0,1,0,0,0,15,31,0.3263157894736842,0,0,0,0,0,0,0,0,0
NIKMATI INDOSAT SUPER 3G+ utk Internetan ckp 10rb/minggu dpt Kuota 225MB(50MB+Bonus 175MB jam 00-06)Kecepatan hgg3.6Mbps.tekan *123*4*1*1# syarat berlaku hub:100,1,161,19,0,0,0,0,1,0,1,0,26,31,0.30097087378640774,0,0,0,0,0,0,0,0,0
"Nikmati kemudahan pembayaran iuran BPJS dgn TCASH. Cukup hubungi *800#, pilih menu pembayaran ATAU gunakan app T-Wallet di smartphone Android dan iPhone.",1,153,22,0,0,0,0,0,0,1,0,3,19,0.15447154471544716,0,0,0,0,0,0,0,0,0
Nikmati nelpon dan SMS UNLIMITED ke sesama Indosat Ooredoo internetan sepuasnya 3 hari dengan paket Freedom Mini. ketik *123*88#,1,128,19,0,0,0,0,0,0,1,0,6,17,0.17,0,0,0,0,0,0,0,0,0
Nikmati nelpon dan SMS UNLIMITED ke sesama Indosat Ooredoo internetan sepuasnya 3 hari dengan paket Ramadhan Unlimited. ketik *123*88#,1,134,19,0,0,0,0,0,0,1,0,6,17,0.16037735849056603,0,0,0,0,0,0,0,0,0
Nomor Anda telah diisi dengan nomor SN 6081606122581198060.,1,59,8,0,0,1,0,0,0,0,0,19,4,0.125,0,0,0,0,0,0,0,0,0
"Nomor kamu tidak memiliki Paket NetMax. Dapatkan Paket NetMax 5.5GB dan 7GB melalui hape *123#, aplikasi BimaTri, atau website tri.co.id.",1,137,20,1,1,0,0,0,0,0,0,6,14,0.13592233009708737,0,9,0,2,0,1,0,1,0
Nomormu memang yang paling beruntung: Tes Identitas tersedia untukmu! Menangkan pulsa Rp10rb pada tes ke-30. Kirim SMS Y ke 99455 sekarang! Info:838 VD001,1,154,23,0,0,0,1,0,0,0,2,15,13,0.11711711711711711,0,0,0,0,0,0,0,0,0
Pakai handphone XL Axiata mu langsung bisa internetan pakai XL,1,62,10,0,0,0,0,0,0,0,0,0,6,0.11320754716981132,0,0,0,0,0,0,0,0,0
Pakai XL tdk perlu repot setting bisa langsung internetan. Yuk aktifkan paket Internet di My.XL.co.id sekarang.,1,111,16,1,1,0,1,0,0,0,0,0,8,0.08791208791208792,0,11,0,3,0,2,0,1,0
Paket 1.5GB berhasil diaktifkan. Restart hape kamu utk dpt menikmati kuota internetan selama 90hari. Cek sisa kuota di *557*8#,1,126,19,0,0,0,0,0,0,0,0,8,5,0.05319148936170213,0,0,0,0,0,0,0,0,0
Paket Anda sudah di non-aktifkan atas permintaan Anda. Penggunaan Internet anda akan di kenakan Tariff Dasar Internet sesuai skema tariff kartu Anda. Hubungi *363# untuk aktifkan Paket Internet lainnya. Info lebih lanjut www.telkomsel.com,1,238,33,1,1,0,0,0,0,0,0,3,13,0.06666666666666667,0,17,0,2,0,0,0,0,0
"PAKET BRONET 24JAM 15MB 1hr sudah aktif. Nikmati 15MB berlaku di 00-23.59 aktif s.d 28-08-2016. Promo AXIS lainnya, telp *123#. Info838",1,135,21,0,0,0,0,1,0,0,0,27,25,0.3246753246753247,0,0,0,0,0,0,0,0,0
"PAKET BRONET 24JAM 2GB 60hr Rp28800 akan segera aktif. Temukan penawaran menarik AXIS lainnya, telp *123#.Info838",1,113,16,0,0,0,1,0,0,0,0,16,23,0.2987012987012987,0,0,0,0,0,0,0,0,0
"Paket BRONET 2GB 60hr 24jam sudah aktif. Nikmati internet 2GB berlaku hingga jam 23.59 aktif s.d 27-10-2016. Promo AXIS lainnya, telp *123#. Info838",1,148,23,0,0,0,0,1,0,0,0,24,18,0.1956521739130435,0,0,0,0,0,0,0,0,0
Paket Flash anda 10 MB utk 1 hari akan berakhir pd 08/07/2016. Tarif non paket berlaku setelah tgl tsb. Info hubungi *363#. Cek Kuota *889#.,1,140,25,0,0,0,1,0,0,0,0,17,8,0.0898876404494382,0,0,0,0,0,0,0,0,0
"Paket Internet BRONET 24 JAM 2GB, 60hr Kamu sudah aktif & otomatis diperpanjang 27-10-2016 jam 23:59. Info838",1,109,17,0,0,0,0,0,0,0,0,20,15,0.22388059701492538,0,0,0,0,0,0,0,0,0
"Paket Internet spesial buat kamu. Internetan selama seminggu dgn kuota 1,5GB Cuma Rp10rb! Ayo segera Ketik KEBUT kirim ke 919 sd 29 Juli 2015. Jgn lupa ya",1,154,27,0,0,0,1,0,0,0,1,13,16,0.14414414414414414,0,0,0,0,0,0,0,0,0
Paket Super Murah 2 pcs c strip/1 Ayam sayap+nasi+teh pucuk Rp.15.909.Tukarkan SMS ini di CFC YOGYA SUBANG hari ini!Selama persediaan masih ada.Promo *606#,1,155,23,0,0,0,1,1,0,0,1,10,25,0.22123893805309736,0,0,0,0,0,0,0,0,0
"Paket super Ngebut 3.5GB, 30hr, Rp25rb Anda sudah aktif. Nikmati 500MB di 12.00:24.00 & 3G di 00:00-12:00 di 3G. Diperpanjang pada 11-Mar-2013 jam 23:59. Info 817",1,162,26,0,0,0,0,0,0,0,0,40,14,0.1728395061728395,0,0,0,0,0,0,0,0,0
Paket Tsel Flash akan berakhir tgl 07/08/2016. Akan diperpanjang dg 10 MB utk 1 hari dengan harga 2500 dpt berubah sesuai lokasi anda .  Pastikan pulsa anda mencukupi. Utk berhenti berlangganan Ketik FLASH OFF ke 3636. Info detail tariff lihat di Tsel.me/internet,1,263,42,0,0,0,1,0,0,0,0,19,19,0.0979381443298969,0,0,0,0,0,0,0,0,0
Pelanggan Yth. Update informasi tarif terbaru anda di tsel.me/as atau hubungi 188 (Rp 300/call).,1,96,14,0,0,0,0,0,0,0,0,6,4,0.05714285714285714,0,0,0,0,0,0,0,0,0
Pembelian Dave's Single Burger Gratis Small Fries & Minum. Periode 5-11 September 2016. Tukarkan SMS ini di Wendy's terdekat! Penawaran terbatas.Promo *606#,1,156,22,0,0,0,0,1,0,0,1,10,17,0.14782608695652175,0,0,0,0,0,0,0,0,0
"PENAWARAN KHUSUS! BONUS KUOTA 500MB (1hr)! Cukup isi ulang min. 5,000 hari ini! Ayo buruan isi pulsa sekarang juga. T536",1,120,20,0,0,0,1,1,0,0,3,11,30,0.36585365853658536,0,0,0,0,0,0,0,0,0
"Penawaran Spesial, Obral Paket Data 1.5 GB(00-24)+nelpon sepuasnya ke nmr Indosat hanya Rp20rb utk 1minggu.Daftar skrg ketik YA ke 929 berlaku hari ini RTX1",1,156,24,0,0,0,1,0,0,1,0,13,15,0.13274336283185842,0,0,0,0,0,0,0,0,0
"Plg yth,Mohon memberikan nilai kepuasan pengalaman layanan Telkomsel ketik 1 utk bhs Indonesia & Type 2 for English send to 1166(FREE) (for int'l charged)",1,154,24,0,0,0,0,1,0,0,0,6,10,0.0847457627118644,0,0,0,0,0,0,0,0,0
Promo diperpanjang! Gratis MIFI(modem) 4G hanya untukmu. Tunjukan SMS ini di Galeri Smartfren & isi pulsa 100rb utk bawa pulang MIFI favoritmu. s/d23Nov. DL40K,1,159,24,0,0,0,0,1,0,0,1,8,21,0.175,0,0,0,0,0,0,0,0,0
"PROMO POIN SPESIAL! Tukarkan 20 TselPoin Kamu dengan 20Menit, 100SMS, atau 20MB di *700*20#. Periode Promo 11-31 Juli 2016. Info hub: 188",1,137,22,0,0,0,0,1,0,0,1,25,30,0.37037037037037035,0,0,0,0,0,0,0,0,0
"PROMO: Beli paket Flash mulai 1,3 GB di My Telkomsel App dpt EXTRA nelpon hingga 100mnt/1hr. Buruan, promo terbatas! S&K",1,120,20,0,0,0,0,1,0,0,1,6,20,0.22727272727272727,0,0,0,0,0,0,0,0,0
"PROMO: Beli paket Flash mulai 1GB di MY TELKOMSEL APP dpt EXTRA kuota 2GB 4G LTE dan EXTRA nelpon hingga 100mnt/1hr. Buruan, cek  di tsel.me/mytsel1 S&K",1,152,26,0,0,0,0,1,0,0,0,8,42,0.3783783783783784,0,0,0,0,0,0,0,0,0
"PROMO: Beli paket Flash mulai 3,5GB di My Telkomsel App dpt extra paket 1GB midnight (00-09). Buruan, promo terbatas! S&K",1,121,20,0,0,0,0,1,0,0,1,7,17,0.19767441860465115,0,0,0,0,0,0,0,0,0
"PUAS Internetan, Chatting, Facebook dan nonton Video selama 30 hari hingga 1.5 GB Cuma Rp 30ribu. Beli paket di *100*1#",1,119,20,0,0,0,0,0,0,0,0,10,13,0.1566265060240964,0,0,0,0,0,0,0,0,0
"quota 1,5 GB harga hanya mulai 32,5 ribu, beli paketnya di *100*1# Puas internetan selama 30 hari",1,97,17,0,0,0,0,0,0,0,0,11,3,0.046875,0,0,0,0,0,0,0,0,0
"Raih smartphone, diskon merchant & free internet, voice, SMS di Promo 71 Tahun RI dengan tukar 17 Telkomsel POIN mulai 15Ags16 hanya di MyTelkomsel Apps",1,152,25,0,0,0,0,1,0,0,0,8,17,0.14655172413793102,0,0,0,0,0,0,0,0,0
"RAWIT harganya miring, Internetan makin sering! AYO isi ulang kartu AXIS kamu sekarang, pastikan besok ikut promo Rabu RAWIT. Info838. LD328",1,140,21,0,0,0,1,1,0,0,1,6,22,0.2018348623853211,0,0,0,0,0,0,0,0,0
"RAWIT Kuotanya Bagus, Harganya Khusus. AYO isi ulang kartu AXIS kamu sekarang, pastikan besok ikut promo Rabu RAWIT. Info838. LD299",1,131,20,0,0,0,1,1,0,0,0,6,25,0.24752475247524752,0,0,0,0,0,0,0,0,0
"Ribet bolak balik cek pulsa&cek sisa kuota internetmu? Download aja aplikasi myCare, hanya 1x klik semua jadi mudah. akses di https://mycare.indosatooredoo.com",1,159,21,1,1,0,0,0,0,0,0,1,3,0.023255813953488372,0,33,1,2,0,1,0,0,0
Rp29rb/bln utk 3 bln (hrg normal Rp59rb utk bln ke-4 dst) bisa NELPON & SMS SEPUASNYA ke IM3 plus kuota 1+1GB(4G)+10GB (4G).Mau? Ketik YA ke 919 sd 21 Juni 2016,1,160,30,0,0,0,0,0,0,0,0,22,33,0.34375,0,0,0,0,0,0,0,0,0
Rp30rb/bln utk 3 bln (hrg normal Rp59rb utk bln ke-4 dst) bisa NELPON & SMS SEPUASNYA ke IM3 plus kuota 3GB+10GB (4G).  Mau? Ketik YA ke 919 sd 05-Aug-16,1,153,29,0,0,0,0,0,0,0,0,18,32,0.3404255319148936,0,0,0,0,0,0,0,0,0
Saatnya pindah ke jaringan 4G TERCEPAT. Tukar kartu Anda di Gerai IndosatOoredoo Jl.Jend Soedirman-Purwokerto &dptkn bns Rp25rb (utk Nelp/SMS ke IndosatOoredoo),1,160,21,0,0,0,0,0,0,0,0,3,26,0.2,0,0,0,0,0,0,0,0,0
Segera aktivasi rekening BTPN Wow! anda. Ketik *247# tekan Yes / Call lalu buat PIN rahasia Anda. Info lengkap hub. 1500300,1,123,21,0,0,0,1,0,1,0,1,10,14,0.16279069767441862,0,0,0,0,0,0,0,0,0
Selamat Anda mendapatkan voucher Berrybenka Rp100rb. Masukkan kode voucher TW96d saat transaksi di www.berrybenka.com/simPATI. Mau voucher lain? Hub *999*1#,1,156,19,1,1,0,0,1,0,0,0,9,13,0.10833333333333334,0,27,0,3,0,0,0,0,0
Selamat Anda mendapatkan voucher Lazada Rp100rb. Masukkan kode voucher TSt88 saat transaksi di www.lazada.co.id/simPATI. Mau voucher lain? Hub *999*1#,1,150,19,1,1,0,0,1,0,1,0,9,13,0.11504424778761062,0,25,0,4,0,1,0,1,0
Selamat Anda mendapatkan voucher Zalora Rp100rb. Masukkan kode voucher TSU59 saat transaksi di www.zalora.co.id/simPATI. Mau voucher lain? Hub *999*1#,1,150,19,1,1,0,0,1,0,0,0,9,14,0.12389380530973451,0,25,0,4,0,1,0,1,0
Selamat Anda telah mendapatkan BONUS pulsa Rp 100.000 ke sesama Indosat Ooredoo berlaku 3 hari dan Poin senyum Anda bertambah. Cek bonus *557*8#,1,144,23,0,0,0,0,1,0,1,0,11,13,0.12264150943396226,0,0,0,0,0,0,0,0,0
"Selamat bergabung di Tri, nikmati kuota 3GB utk 30 hari.Kuota akan diperpanjang otomatis selama pulsa cukup. Nikmati bonus kuota berlipat hingga 1GB setiap perpanjangan. Kartu otomatis menjadi non-aktif jika dlm waktu 3 bln tdk ada aktivitas sama sekali",1,253,38,0,0,0,0,1,0,0,0,5,9,0.043689320388349516,0,0,0,0,0,0,0,0,0
Selamat Paket 50 SMS ke semua operator Anda telah aktif. Cek kuota di *888#,1,75,14,0,0,0,0,0,0,0,0,5,7,0.12962962962962962,0,0,0,0,0,0,0,0,0
Selamat Paket Anda telah aktif. Cek kuota di *889#,1,50,9,0,0,0,0,0,0,0,0,3,4,0.1111111111111111,0,0,0,0,0,0,0,0,0
Selamat Paket BBM Gratis Anda telah diaktifkan. Paket BBM ini berlaku untuk 30 hari,1,83,14,0,0,0,0,1,0,0,0,2,11,0.16417910447761194,0,0,0,0,0,0,0,0,0
"Selamat Paket Flash 10 MB (1 hari) Rp.2500 telah diaktifkan, berlaku s/d tgl 07/08/2016 pk. 23:59 WIB. Paket langsung diperpanjang pada akhir masa aktif paket dengan tarif sesuai lokasi Anda. Cek status/berhenti berlangganan melalui *363#. Info detail tarif lihat di Tsel.me/internet",1,283,41,0,0,0,0,0,0,0,0,22,14,0.06862745098039216,0,0,0,0,0,0,0,0,0
"Selamat tambahan Flash Anda sudah aktif, berlaku s.d. 2016-08-07 23:59:59.",1,74,10,0,0,0,0,0,0,0,0,14,3,0.06976744186046512,0,0,0,0,0,0,0,0,0
"Selamat! Anda berhak membeli PAKET PAS untuk Nelpon, SMS, Internetan, Video, dan NSP. Pilih paketnya MULAI Rp500 di *100*999#, hanya berlaku HARI INI! Info: 188",1,160,25,0,0,0,1,0,0,0,2,12,34,0.30357142857142855,0,0,0,0,0,0,0,0,0
Selamat! Anda sudah mengaktifkan INSTINK utk dpt info menarik dari Telkomsel. Info berhenti program:*600*600#. CS:133/188,1,121,15,0,0,0,0,0,0,0,1,12,13,0.1511627906976744,0,0,0,0,0,0,0,0,0
